"beds","baths","sqft","lot_size","property_type","exterior_walls","roof","basement","restaurants","groceries","nightlife","cafes","shopping","arts_entertainment","beauty_spas","active_life","median_age","married","college_grad","property_tax","insurance","median_school","num_schools","two_and_two","during_recession","property_age","school_score","tx_price"
2,2,951,0,"Apartment / Condo / Townhouse","Brick","Missing",0,160,8,24,23,93,10,55,78,34,34,92,331,115,9,3,1,0,9,27,367000
2,2,954,0,"Apartment / Condo / Townhouse","Brick","Missing",0,201,11,40,28,131,10,73,85,36,25,91,381,132,9,3,1,0,4,27,509500
2,2,959,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,98,7,7,10,95,4,37,33,33,71,84,229,69,9,3,1,0,1,27,275000
2,2,969,0,"Single-Family","Brick","Composition Shingle",1,117,6,17,17,243,11,66,42,32,33,92,278,85,10,3,1,0,14,30,279537
2,2,970,33541,"Apartment / Condo / Townhouse","Wood","Missing",0,198,9,38,25,127,11,72,83,36,25,91,360,124,9,3,1,0,5,27,499900
2,2,980,1206,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,40,4,4,2,30,4,13,8,35,49,84,295,90,6.5,2,1,1,23,13,315000
2,2,980,1104,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,39,5,4,2,31,3,13,9,35,49,84,274,83,6.5,2,1,1,21,13,299900
2,2,984,3598,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,78,11,5,15,30,10,54,24,32,43,63,278,85,5,3,1,0,67,15,320000
2,2,986,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,20,2,1,2,15,6,14,13,33,57,41,180,54,7,3,1,0,34,21,279000
2,2,992,0,"Apartment / Condo / Townhouse","Brick","Missing",1,73,14,11,9,49,18,48,43,36,23,90,316,109,6,3,1,1,67,18,386500
2,2,998,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,40,3,1,7,129,3,29,10,35,69,80,204,62,9,3,1,0,16,27,270000
2,2,1000,0,"Single-Family","Brick","Missing",0,42,7,6,4,47,16,29,31,39,41,83,347,120,6,3,1,1,71,18,440000
2,2,1000,0,"Apartment / Condo / Townhouse","Brick","Missing",0,177,8,31,23,94,10,61,81,29,11,94,378,131,9,3,1,0,15,27,475000
2,2,1002,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,72,1,8,11,75,9,25,30,43,61,86,282,86,6,3,1,0,2,18,278000
2,2,1005,0,"Apartment / Condo / Townhouse","Brick","Missing",0,175,8,31,23,94,10,60,80,29,11,94,378,131,9,3,1,1,24,27,443000
2,2,1012,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,12,2,1,3,15,3,12,10,39,33,74,245,74,5,3,1,1,18,15,290000
2,2,1025,0,"Apartment / Condo / Townhouse","Other","Other",1,102,8,8,11,103,4,47,34,31,30,99,376,114,8,3,1,0,0,24,458900
2,2,1027,0,"Apartment / Condo / Townhouse","Wood","Missing",0,198,9,38,25,126,12,72,84,29,15,82,453,157,9,3,1,0,7,27,615000
2,2,1038,0,"Apartment / Condo / Townhouse","Wood","Composition Shingle",1,82,5,8,8,45,6,50,13,30,46,36,184,56,7,3,1,0,17,21,225000
2,2,1040,1341,"Single-Family","Siding (Alum/Vinyl)","Other",0,185,8,31,32,284,33,172,78,38,56,55,462,153,2,3,1,0,85,6,525000
2,2,1040,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,80,7,7,7,42,6,41,15,33,62,51,196,59,8,3,1,0,16,24,315000
2,2,1041,0,"Single-Family","Brick","Missing",0,147,10,28,24,57,5,36,28,34,29,88,367,127,6,3,1,1,6,18,490000
2,2,1044,0,"Apartment / Condo / Townhouse","Brick","Missing",0,99,23,17,15,90,7,51,30,34,56,25,172,59,4,3,1,0,43,12,243000
2,2,1044,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,18,2,1,6,19,1,7,4,39,72,62,204,62,8,3,1,0,21,24,250000
2,2,1045,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,25,3,2,0,18,4,13,19,33,35,83,253,77,5,3,1,1,16,15,289500
2,2,1048,0,"Apartment / Condo / Townhouse","Brick","Missing",0,149,7,22,20,83,10,50,73,37,20,75,158,55,9,3,1,0,4,27,249950
2,2,1050,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,23,3,1,0,13,4,14,17,33,35,83,245,74,5,3,1,0,18,15,250000
2,2,1053,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,12,2,1,3,14,3,10,10,39,33,74,245,74,5,3,1,0,12,15,345000
2,2,1056,0,"Apartment / Condo / Townhouse","Wood","Missing",0,49,4,9,2,21,20,29,42,30,34,70,284,98,6,3,1,1,7,18,351500
2,2,1069,0,"Apartment / Condo / Townhouse","Brick","Other",1,31,5,4,4,33,0,37,11,35,50,82,303,92,8,3,1,0,18,24,478089
2,2,1070,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,49,3,2,9,149,4,36,11,33,36,56,204,62,9,3,1,0,17,27,349181
2,2,1074,0,"Apartment / Condo / Townhouse","Brick","Other",1,31,5,4,4,33,0,37,11,35,50,82,301,92,8,3,1,0,21,24,300000
2,2,1075,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,0,0,0,0,3,0,1,1,41,69,77,191,58,9,3,1,1,27,27,218000
2,2,1075,0,"Apartment / Condo / Townhouse","Brick","Other",1,99,8,8,11,103,4,47,34,31,30,99,373,113,8,3,1,0,1,24,416900
2,2,1077,0,"Apartment / Condo / Townhouse","Other","Other",1,128,6,15,21,255,11,75,47,43,64,72,277,84,10,3,1,0,27,30,335000
2,2,1080,1951,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Asphalt",1,67,6,3,8,31,3,35,18,31,74,59,241,73,8,3,1,1,26,24,225000
2,2,1082,0,"Apartment / Condo / Townhouse","Other","Composition Shingle",1,117,11,10,15,103,13,58,44,52,42,63,282,86,7,3,1,1,17,21,316500
2,2,1084,0,"Apartment / Condo / Townhouse","Wood","Missing",0,189,15,39,27,104,11,75,76,28,63,67,432,149,8,3,1,0,0,24,535150
2,2,1086,0,"Apartment / Condo / Townhouse","Wood","Missing",0,48,3,9,2,21,20,30,42,30,34,70,298,103,6,3,1,0,11,18,405000
2,2,1088,0,"Apartment / Condo / Townhouse","Wood","Missing",0,197,15,40,33,107,12,76,69,30,26,88,525,182,8,3,1,0,1,24,620000
2,2,1095,0,"Apartment / Condo / Townhouse","Brick","Missing",0,173,12,31,35,124,13,48,68,44,44,86,432,150,8,3,1,0,20,24,545000
2,2,1098,1314,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,90,8,6,9,48,5,47,16,33,57,74,263,80,8,3,1,0,18,24,342500
2,2,1100,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,44,15,1,4,51,3,20,5,37,62,55,188,57,4,3,1,1,17,12,209000
2,2,1100,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,44,16,1,4,56,3,21,6,37,62,55,204,62,4,3,1,0,10,12,243000
2,2,1102,1307,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,63,5,5,6,36,4,40,15,30,50,45,245,74,6,3,1,1,26,18,254000
2,2,1104,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,70,9,4,6,162,4,42,23,34,48,62,239,73,9,3,1,0,6,27,240000
2,2,1107,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,50,5,2,5,21,0,18,12,31,62,32,258,78,8,3,1,1,22,24,265000
2,2,1108,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,62,15,4,5,83,3,15,11,43,73,41,327,99,3,3,1,0,17,9,240000
2,2,1112,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,67,3,11,13,113,3,28,15,41,22,75,228,69,8,3,1,1,36,24,250000
2,2,1112,0,"Apartment / Condo / Townhouse","Wood","Missing",1,193,14,42,28,114,11,93,89,33,40,96,666,231,5,3,1,0,0,15,534625
2,2,1120,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,44,16,1,4,56,3,21,6,37,62,55,204,62,4,3,1,0,9,12,313500
2,2,1123,0,"Single-Family","Brick","Missing",0,147,10,28,24,57,5,36,28,34,29,88,352,122,6,3,1,0,8,18,469900
2,2,1128,0,"Apartment / Condo / Townhouse","Wood","Missing",0,198,9,38,26,127,11,72,83,36,25,91,457,158,9,3,1,1,7,27,610000
2,2,1130,0,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,49,6,6,4,44,4,18,14,36,39,84,254,77,6.5,2,1,0,24,13,285000
2,2,1130,0,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,53,7,6,5,49,6,31,17,44,71,63,258,78,6,3,1,1,21,18,296000
2,2,1130,0,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,51,6,6,5,47,5,32,17,44,71,63,245,75,6,3,1,1,17,18,293815
2,2,1132,0,"Apartment / Condo / Townhouse","Other","Other",1,167,7,23,29,340,12,113,51,43,64,72,335,102,10,3,1,0,37,30,290000
2,2,1134,1511,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,19,3,1,5,13,3,11,13,43,22,67,274,83,7,3,1,1,27,21,278000
2,2,1135,0,"Apartment / Condo / Townhouse","Wood","Missing",0,70,9,7,2,27,19,33,42,33,29,81,266,92,4.5,4,1,1,5,18,380000
2,2,1135,0,"Single-Family","Wood","Missing",0,73,8,8,3,26,19,32,42,33,29,81,288,100,4.5,4,1,1,6,18,367500
2,2,1139,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,104,8,8,12,72,4,31,24,33,48,85,327,99,4,3,1,0,23,12,325000
2,2,1141,0,"Apartment / Condo / Townhouse","Brick","Other",1,58,5,4,7,79,5,85,25,47,41,78,327,99,9,3,1,0,28,27,280000
2,2,1145,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,58,3,4,11,166,6,36,9,32,69,70,245,74,7,3,1,0,1,21,289900
2,2,1148,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,82,8,5,8,89,4,26,32,33,71,84,265,81,9,3,1,0,5,27,290000
2,2,1149,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,64,3,10,15,164,3,39,13,36,47,83,319,97,8,3,1,0,6,24,306755
2,2,1150,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,87,5,11,18,215,5,42,20,41,22,75,241,73,8,3,1,0,30,24,295000
2,2,1150,0,"Apartment / Condo / Townhouse","Brick","Missing",0,65,8,6,7,51,6,33,35,33,16,72,230,79,4,3,1,0,3,12,338000
2,2,1152,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,35,3,3,1,20,4,11,19,33,35,83,268,81,5,3,1,1,18,15,305000
2,2,1152,0,"Apartment / Condo / Townhouse","Brick","Missing",0,65,8,6,7,51,6,33,35,33,16,72,234,81,4,3,1,0,1,12,342900
2,2,1153,0,"Apartment / Condo / Townhouse","Brick","Missing",0,160,8,24,23,93,10,55,78,34,34,92,352,122,9,3,1,0,12,27,410000
2,2,1155,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Missing",1,49,6,4,5,33,1,17,25,27,38,35,307,93,5,3,1,1,1,15,377400
2,2,1158,0,"Apartment / Condo / Townhouse","Other","Other",1,71,13,5,13,31,12,48,28,32,43,63,375,114,5,3,1,1,6,15,394000
2,2,1161,0,"Apartment / Condo / Townhouse","Brick","Other",1,76,3,8,12,79,9,36,34,56,25,67,368,112,7,3,1,1,7,21,370000
2,2,1163,0,"Apartment / Condo / Townhouse","Brick","Missing",0,65,8,6,7,51,6,33,35,33,16,72,223,77,4,3,1,1,6,12,326979
2,2,1166,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,105,15,6,13,87,2,26,14,39,73,69,200,61,3,3,1,0,40,9,285000
2,2,1170,0,"Apartment / Condo / Townhouse","Brick","Other",1,98,18,18,18,93,8,49,20,52,33,53,213,64,3,3,1,0,25,9,245000
2,2,1170,0,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,39,6,3,3,37,6,27,15,40,51,72,237,72,6,3,1,0,7,18,315000
2,2,1170,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,40,6,3,3,37,5,26,15,40,51,72,249,76,6,3,1,1,12,18,255000
2,2,1178,0,"Apartment / Condo / Townhouse","Brick","Missing",0,174,8,31,30,269,28,164,71,34,44,42,481,159,4,3,1,0,14,12,221500
2,2,1181,0,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,67,8,3,7,121,6,42,22,34,58,76,270,82,7,3,1,0,0,21,275250
2,2,1184,1167,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,86,8,6,8,47,5,43,16,33,57,74,233,71,8,3,1,0,17,24,335000
2,2,1184,0,"Apartment / Condo / Townhouse","Wood","Missing",0,198,9,38,26,127,11,72,83,36,25,91,453,157,9,3,1,1,6,27,535000
2,2,1188,0,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,24,6,4,7,29,1,19,11,31,57,95,302,92,8,3,1,0,0,24,209480
2,2,1193,0,"Apartment / Condo / Townhouse","Missing","Composition Shingle",0,0,0,0,0,0,0,2,3,34,67,61,252,64,8.5,2,1,0,8,17,230000
2,2,1195,0,"Apartment / Condo / Townhouse","Brick","Other",1,62,10,5,7,24,5,50,12,56,24,66,254,77,5,3,1,1,30,15,245000
2,2,1195,0,"Apartment / Condo / Townhouse","Missing","Composition Shingle",1,19,2,0,1,4,1,15,14,33,53,74,290,74,8.5,2,1,0,3,17,254900
2,2,1200,5000,"Single-Family","Brick veneer","Other",1,93,10,13,6,39,7,37,31,41,57,50,453,157,7,3,1,1,72,21,400000
2,2,1200,2744,"Single-Family","Brick","Asphalt",1,141,6,26,26,244,25,139,50,38,29,90,503,167,4,3,1,1,73,12,550000
2,2,1200,0,"Apartment / Condo / Townhouse","Brick","Missing",1,38,8,5,4,51,10,30,28,31,58,93,322,107,4,3,1,1,58,12,399500
2,2,1200,1420,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,65,15,2,6,51,1,51,25,40,68,63,258,78,5,3,1,1,25,15,242000
2,2,1200,0,"Apartment / Condo / Townhouse","Missing","Composition Shingle",1,19,2,0,1,5,2,15,16,33,53,74,276,71,8.5,2,1,0,3,17,236511
2,2,1201,96703,"Apartment / Condo / Townhouse","Wood","Composition Shingle",0,75,11,10,8,91,5,53,40,45,60,71,407,118,9,3,1,1,3,27,385000
2,2,1202,0,"Apartment / Condo / Townhouse","Brick","Missing",0,119,10,26,25,183,13,70,36,57,13,83,288,99,6,3,1,0,37,18,229500
2,2,1204,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,41,5,3,4,46,2,31,16,40,64,77,379,115,10,3,1,1,17,30,387000
2,2,1205,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,44,5,4,7,46,3,32,13,31,61,38,218,66,4,3,1,0,18,12,295000
2,2,1205,9686,"Apartment / Condo / Townhouse","Other","Missing",0,146,7,22,20,79,10,49,73,27,21,94,356,123,9,3,1,1,5,27,460000
2,2,1206,0,"Apartment / Condo / Townhouse","Brick","Missing",0,182,10,31,25,103,10,63,83,33,21,99,388,134,9,3,1,0,21,27,450000
2,2,1215,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,114,9,10,16,101,10,60,41,32,32,88,409,125,7,3,1,0,2,21,346631
2,2,1217,0,"Apartment / Condo / Townhouse","Brick","Other",1,96,6,11,15,98,14,48,40,52,42,63,441,134,7,3,1,1,6,21,380000
2,2,1218,0,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,24,6,4,7,29,1,19,11,31,57,95,327,99,8,3,1,0,2,24,279000
2,2,1220,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,16,1,1,3,5,0,12,4,37,47,58,192,58,7,2,1,0,10,14,250000
2,2,1224,1192,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,15,2,0,1,49,0,5,15,37,61,56,368,112,5,3,1,0,0,15,203255
2,2,1230,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,35,2,6,5,36,0,11,6,36,61,64,254,77,7,3,1,0,7,21,295990
2,2,1242,0,"Apartment / Condo / Townhouse","Wood","Missing",0,198,9,38,26,127,11,72,83,36,25,91,445,154,9,3,1,0,2,27,526275
2,2,1242,0,"Single-Family","Other","Other",1,71,13,5,13,31,12,48,28,32,43,63,348,106,5,3,1,1,4,15,295000
2,2,1244,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,44,15,1,4,56,3,21,6,37,62,55,201,61,4,3,1,1,13,12,230000
2,2,1248,0,"Apartment / Condo / Townhouse","Wood","Missing",0,198,9,38,25,126,12,72,84,29,15,82,540,187,9,3,1,1,2,27,617000
2,2,1252,0,"Apartment / Condo / Townhouse","Wood","Other",0,54,8,6,3,48,16,37,44,33,35,72,439,152,6,3,1,0,1,18,485000
2,2,1253,0,"Apartment / Condo / Townhouse","Missing","Missing",0,33,3,6,4,53,2,32,8,32,52,48,193,54,4,3,1,0,13,12,295000
2,2,1254,0,"Apartment / Condo / Townhouse","Brick","Shake Shingle",1,79,9,4,9,184,6,49,25,33,66,83,245,74,7,3,1,0,8,21,345000
2,2,1256,0,"Apartment / Condo / Townhouse","Wood","Composition Shingle",1,20,2,1,3,17,5,15,13,45,65,76,270,82,5,3,1,1,23,15,257000
2,2,1263,0,"Apartment / Condo / Townhouse","Other","Other",1,99,17,18,18,93,8,46,19,44,26,70,262,80,3,3,1,1,15,9,299000
2,2,1270,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,30,3,3,1,17,4,13,19,33,35,83,269,82,5,3,1,1,14,15,320000
2,2,1288,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,50,1,4,7,163,4,33,12,40,40,74,299,91,7,3,1,1,20,21,319990
2,2,1293,0,"Apartment / Condo / Townhouse","Brick","Other",1,98,18,18,18,93,8,49,20,52,33,53,262,79,3,3,1,0,20,9,278000
2,2,1294,0,"Apartment / Condo / Townhouse","Combination","Missing",0,82,5,8,10,48,7,78,29,45,46,69,236,82,7,3,1,0,10,21,381000
2,2,1305,0,"Apartment / Condo / Townhouse","Brick","Missing",0,173,12,31,35,124,13,48,68,44,44,86,409,142,8,3,1,1,24,24,442000
2,2,1305,0,"Apartment / Condo / Townhouse","Brick","Missing",0,202,14,43,30,114,11,93,89,33,40,96,540,187,5,3,1,1,7,15,653000
2,2,1309,759,"Single-Family","Brick","Asphalt",0,149,4,30,23,261,21,114,63,50,34,93,479,159,2,3,1,0,24,6,550000
2,2,1316,0,"Apartment / Condo / Townhouse","Brick","Missing",1,79,17,15,15,69,6,45,27,45,47,54,261,79,3,3,1,1,39,9,225000
2,2,1320,0,"Apartment / Condo / Townhouse","Brick","Missing",0,204,11,40,28,134,10,74,79,36,25,91,414,143,9,3,1,0,32,27,525000
2,2,1343,0,"Apartment / Condo / Townhouse","Brick","Other",1,95,18,19,18,92,6,49,21,52,33,53,270,82,3,3,1,0,32,9,289000
2,2,1346,0,"Apartment / Condo / Townhouse","Brick","Other",1,101,9,7,18,100,5,37,31,32,34,50,368,112,4,3,1,0,5,12,371000
2,2,1348,0,"Apartment / Condo / Townhouse","Missing","Missing",0,2,0,0,2,1,0,0,5,41,70,65,245,69,3,3,1,1,8,9,250000
2,2,1350,2326,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,39,4,2,5,18,2,23,12,36,66,73,274,83,8,3,1,1,20,24,330000
2,2,1356,0,"Apartment / Condo / Townhouse","Missing","Composition Shingle",1,12,2,0,0,5,2,8,7,34,88,36,242,68,8,2,1,0,7,16,318500
2,2,1360,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,4,1,2,0,11,1,8,1,44,77,56,237,72,9,3,1,1,43,27,267000
2,2,1360,1500,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,13,6,0,3,22,0,3,6,42,66,56,268,82,3,3,1,1,28,9,250000
2,2,1376,0,"Apartment / Condo / Townhouse","Wood","Missing",0,54,8,6,3,48,16,37,44,33,35,72,460,159,6,3,1,0,0,18,578324
2,2,1383,0,"Apartment / Condo / Townhouse","Brick","Missing",1,65,12,12,8,39,18,44,45,33,35,87,311,108,6,3,1,1,68,18,385000
2,2,1388,0,"Apartment / Condo / Townhouse","Brick","Missing",0,56,7,9,6,67,6,40,41,36,36,90,347,120,9,3,1,0,1,27,210835
2,2,1389,0,"Apartment / Condo / Townhouse","Brick","Other",1,88,17,18,18,88,6,47,25,59,54,57,242,73,3,3,1,1,33,9,274500
2,2,1392,0,"Apartment / Condo / Townhouse","Wood","Composition Shingle",1,23,3,1,5,12,3,13,13,43,22,67,220,67,7,3,1,0,23,21,254900
2,2,1400,2945,"Single-Family","Brick","Other",1,137,6,23,25,180,19,126,73,37,40,70,450,149,2,3,1,1,66,6,275000
2,2,1413,0,"Apartment / Condo / Townhouse","Brick","Missing",1,82,16,16,17,73,6,46,25,59,54,57,233,71,3,3,1,0,24,9,290000
2,2,1420,0,"Apartment / Condo / Townhouse","Brick","Missing",0,173,12,31,35,124,13,48,68,44,44,86,504,174,8,3,1,0,16,24,505000
2,2,1439,0,"Apartment / Condo / Townhouse","Brick","Other",1,95,18,19,18,92,6,49,21,52,33,53,270,82,3,3,1,1,31,9,299000
2,2,1470,0,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,35,5,4,5,24,3,21,16,34,36,86,245,75,8,3,1,1,26,24,271000
2,2,1471,0,"Apartment / Condo / Townhouse","Brick","Missing",0,179,9,32,31,273,31,169,72,43,47,74,464,154,4,3,1,0,12,12,490000
2,2,1474,2278,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,4,2,0,0,1,1,1,9,41,71,58,289,88,4,3,1,1,26,12,325000
2,2,1476,1335,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,47,6,6,4,43,4,18,13,34,76,73,389,118,6.5,2,1,1,12,13,412000
2,2,1477,3049,"Single-Family","Siding (Alum/Vinyl)","Asphalt",1,22,3,4,6,49,0,24,7,64,46,59,299,85,7,3,1,0,3,21,329900
2,2,1480,0,"Apartment / Condo / Townhouse","Missing","Missing",0,26,1,3,0,18,0,8,7,32,78,45,240,47,3,3,1,0,0,9,281975
2,2,1496,2387,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,12,10,1,0,23,0,22,6,32,58,28,233,71,3,3,1,1,41,9,215000
2,2,1516,0,"Apartment / Condo / Townhouse","Brick","Missing",0,193,7,34,38,194,11,61,33,45,32,79,380,132,6,3,1,0,24,18,589000
2,2,1522,0,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,52,8,1,3,43,0,25,16,42,65,65,315,96,5,3,1,0,9,15,405490
2,2,1526,0,"Apartment / Condo / Townhouse","Brick","Missing",0,64,8,13,6,27,12,30,26,32,20,73,360,124,7,3,1,0,23,21,475000
2,2,1530,0,"Apartment / Condo / Townhouse","Brick","Missing",0,115,9,23,25,182,11,62,32,57,13,83,360,124,6,3,1,0,27,18,375000
2,2,1530,0,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,43,3,5,4,39,8,30,22,33,60,82,374,114,9,3,1,0,6,27,455000
2,2,1623,0,"Apartment / Condo / Townhouse","Brick","Missing",1,51,8,6,2,40,18,33,40,36,49,77,370,128,6,3,1,0,33,18,429900
2,2,1638,1875,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,11,2,0,2,13,1,5,7,40,69,84,389,118,5,3,1,1,18,15,465000
2,2,1640,0,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,41,6,1,3,39,0,20,16,42,65,65,319,97,5,3,1,0,7,15,471850
2,2,1641,0,"Apartment / Condo / Townhouse","Brick","Other",1,83,5,9,12,85,11,48,35,56,25,67,578,176,7,3,1,0,0,21,337980
2,2,1649,6390,"Single-Family","Brick","Other",0,63,7,10,8,57,10,43,46,45,80,75,525,174,4,3,1,0,67,12,625000
2,2,1684,0,"Apartment / Condo / Townhouse","Missing","Missing",0,0,0,0,0,3,0,0,3,32,67,46,249,70,5,3,1,0,0,15,462604
2,2,1750,2217,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,41,8,4,5,23,0,21,10,38,63,46,401,122,5,3,1,0,9,15,395000
2,2,1825,0,"Apartment / Condo / Townhouse","Wood","Composition Shingle",1,79,12,10,8,93,5,56,39,33,55,71,632,184,9,3,1,1,6,27,575000
2,2,1870,5601,"Single-Family","Siding (Alum/Vinyl)","Missing",1,7,1,1,0,4,0,5,5,36,70,39,308,87,8,1,1,1,10,8,289000
2,2,2100,0,"Apartment / Condo / Townhouse","Brick","Missing",0,193,7,34,38,194,11,61,33,45,32,79,720,249,6,3,1,0,28,18,740000
2,2,2310,3062,"Single-Family","Brick","Asphalt",1,174,6,27,32,234,29,175,80,35,57,79,477,158,4,3,1,1,56,12,540000
2,2,2512,2783,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,38,6,2,4,37,3,14,15,40,52,52,442,135,5,3,1,0,4,15,225000
2,2,2690,3920,"Apartment / Condo / Townhouse","Missing","Composition Shingle",0,7,2,1,1,5,0,3,4,36,66,79,513,132,6,3,1,0,0,18,601987
2,3,1160,1742,"Apartment / Condo / Townhouse","Missing","Composition Shingle",1,41,2,2,3,37,5,22,23,38,64,52,286,73,3,3,0,1,18,9,250000
2,3,1200,1350,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,4,0,2,1,8,0,2,1,34,75,65,270,82,8,3,0,0,21,24,330000
2,3,1260,2280,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,4,2,0,0,2,1,1,9,41,71,58,282,86,4,3,0,1,26,12,302000
2,3,1296,0,"Apartment / Condo / Townhouse","Brick veneer","Composition Shingle",1,54,9,7,4,53,16,36,41,34,44,90,442,153,6,3,0,0,16,18,557000
2,3,1314,1440,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,21,3,0,5,40,3,19,9,35,69,80,274,83,9,3,0,0,19,27,408000
2,3,1600,1165,"Single-Family","Siding (Alum/Vinyl)","Missing",1,183,8,31,32,282,31,172,77,42,61,86,500,166,2,3,0,0,89,6,495000
2,3,1667,0,"Apartment / Condo / Townhouse","Wood","Composition Shingle",1,21,4,1,3,17,5,15,13,45,65,76,340,103,5,3,0,0,18,15,416000
2,3,1820,784,"Apartment / Condo / Townhouse","Brick","Missing",1,192,8,32,33,291,33,177,79,31,34,78,465,154,2,3,0,0,28,6,538000
